,name_eng,city_eng,country_eng,latitude,longitude
7714,Tin City Afs,"Tin City, AK",United States,65.564032,-167.922458
7715,Trinidad,Trinidad,Cuba,21.788461,-79.997203
7716,Tanegashima,Tanegashima,Japan,30.605067,130.991231
7717,Toussus-le-noble,Toussus-Le-Noble,France,48.749756,2.111178
7718,Boukhalef,Tangier,Morocco,35.726917,-5.916889
7719,Tonghua Liuhe,Tonghua,China,42.253889,125.703889
7720,Satna,Satna,India,24.562319,80.854933
7721,Kidjang,Tanjung Pinang,Indonesia,0.922683,104.532311
7722,Tununak,Tununak,United States,60.575547,-165.271648
7723,Ternopol,Ternopol,Ukraine,49.524228,25.700058
7724,Teniente R. Marsh Martin,Teniente R. Marsh Martin,Antarctica,62.19083333,-58.98666667
7725,Tainan,Tainan,Taiwan,22.950361,120.205778
7726,Tamarindo,Tamarindo,Costa Rica,10.315833,-85.812222
7727,Twentynine Palms,Twentynine Palms,United States,34.131583,-115.945806
7728,Teraina,Teraina,Kiribati,4.7,-160.333
7729,Antananarivo,Antananarivo,Madagascar,-18.79695,47.478806
7730,Tungsten,Tungsten,Canada,61.956944,-128.202778
7731,Dade Collier,Miami,United States,25.861806,-80.897
7732,Municipal,Newton,United States,41.67443,-93.021729
7733,Tabuaeran,Tabuaeran,Kiribati,3.899444,-159.388889
7734,Stung Treng,Stung Treng,Cambodia,13.531897,106.014531
7735,Tosontsengel,Tosontsengel,Mongolia,0,0
7736,Torrance Airport,Torrance,United States,33.803389,-118.339611
7737,Tobruk,Tobruk,Libya,31.861,23.907
7738,Toccoa,Toccoa,Italy,34.592812,-83.296372
7739,Tioman,Tioman,Malaysia,2.818183,104.160019
7740,Tozeur,Tozeur,Tunisia,33.939722,8.110556
7741,Bogashevo,Tomsk,Russian Federation,56.380278,85.208333
7742,Togiak Village,Togiak Village,United States,59.053626,-160.396924
7743,Torres Airstrip,Torres,Venezuela,-13.328,166.638
7744,Municipal,Troy,Kazakhstan,31.860417,-86.012139
7745,Torrejon Afb,Madrid,Spain,40.496747,-3.445872
7746,Torokina,Torokina,Papua New Guinea,-6.2,155.05
7747,Toledo Express,"Toledo, OH",United States,41.586806,-83.807833
7748,Tombouctou,Tombouctou,Mali,16.730457,-3.007583
7749,Tonu,Tonu,Turkey,-6.65,155.417
7750,San Vito,San Vito,Italy,8.826111,-82.958885
7751,Philip Billard,Topeka,United States,39.068657,-95.622484
7752,Barriles,Tocopilla,Chile,-22.141092,-70.062908
7753,Municipal,Torrington,United States,42.064528,-104.152694
7754,Tromso/langnes,Tromso,Norway,69.683333,18.918919
7755,Coronie,Totness,Suriname,5.865833,-56.3275
7756,Touho,Touho,New Caledonia,-20.79,165.259444
7757,West End SPB,Tortola,British Virgin Islands,18.45,-64.6
7758,Toledo,Toledo,Peru,-24.686342,-53.697492
7759,Tobolsk,Tobolsk,Russian Federation,58.135833,68.231944
7760,Toyama,Toyama,Japan,36.648333,137.1875
7761,Touba,Touba,Cote D&#039;Ivoire,8.296111,-7.671389
7762,Tampa International,Tampa,United States,27.975472,-82.53325
7763,Tarapoa,Tarapoa,Ecuador,-0.122956,-76.33775
7764,Taiwan Taoyuan International (Chiang Kai Shek International),Taipei,Taiwan,25.077731,121.232822
7765,Taiping,Taiping,Malaysia,4.866389,100.715278
7766,Tonopah Arpt,Tonopah,United States,38.060194,-117.086806
7767,Tapini,Tapini,Papua New Guinea,-8.35,146.983
7768,Taplejung Suketar,Taplejung,Nepal,27.35,84.667
7769,Tapaktuan,Tapaktuan,Indonesia,3.266,97.183
7770,Draughon-miller Central Texas Regional,"Temple, TX",United States,31.1519,-97.407663
7771,Tiputini,Tiputini,Ecuador,-0.776111,-75.526389
7772,Tanalian Point,Tanalian Point,United States,60.204333,-154.318873
7773,Tarapoto,Tarapoto,Peru,-6.508742,-76.373247
7774,Tepic,Tepic,Mexico,21.419453,-104.842581
7775,Tom Price,Tom Price,Australia,-22.656,117.76
7776,Birgi,Trapani,Italy,37.911403,12.487961
7777,Tapeta,Tapeta,Liberia,6.483,-8.867
7778,Tikapur,Tikapur,Nepal,28.517,81.15
7779,Tupai,Tupai,French Polynesia,-16.28333333,-1.833333333
7780,Taluqan,Taluqan,Afghanistan,36.775267,69.532669
7781,San Domino Island,San Domino Island,Italy,43.26666667,10.93333333
7782,Tres Esquinas,Tres Esquinas,Colombia,0.7459,-75.234025
7783,Tarama,Taramajima,Japan,24.653889,124.675278
7784,Gonzalo,Turbo,Colombia,8.116667,-76.716667
7785,Francisco Sarabia,Torreon,Mexico,25.568278,-103.410583
7786,Vaernes,Trondheim,Norway,63.457556,10.92425
7787,Tiree,Tiree,United Kingdom,56.499167,-6.869167
7788,Sandefjord,Torp,Norway,59.186703,10.258628
7789,Tauranga City,Tauranga,New Zealand,-37.672,176.196083
7790,Trona,Trona,United States,35.812453,-117.327278
7791,Tri-cities Regional,Blountville,United States,36.475222,-82.407417
7792,Tarakbits,Tarakbits,Papua New Guinea,-5.6,141.033
7793,Juwata,Tarakan,Indonesia,3.326694,117.565569
7794,Terrell Field,Terrell,Australia,32.709178,-96.267391
7795,Thermal,Thermal,United States,33.626667,-116.159667
7796,Sandro Pertini (caselle),Turin,Italy,45.200761,7.649631
7797,Taree,Taree,Australia,-31.888611,152.513889
7798,Coast Guard Heliport,Tree Point,Greece,39.98333333,25.26666667
7799,Tarauaca,Tarauaca,Brazil,-8.155256,-70.783269
7800,China Bay,Trincomalee,Sri Lanka,8.538514,81.181853
7801,Ronchi Dei Legionari,Trieste,Italy,45.8275,13.472222
7802,Tremonton,Tremonton,Brazil,-7.8,-38.28333333
7803,Trujillo,Trujillo,Peru,-8.08141,-79.108761
7804,Thiruvananthapuram International,Trivandrum,India,8.482122,76.920114
7805,Bonriki,Tarawa,Kiribati,1.381636,173.147036
7806,Memorial,Trenton,Canada,40.083528,-93.590639
7807,Tororo,Tororo,Kenya,0.681389,34.1675
7808,Civil,Tiruchirapally,India,10.765364,78.709722
7809,Sung Shan,Taipei,Taiwan,25.069722,121.5525
7810,Tsumeb,Tsumeb,Namibia,-19.261906,17.7325
7811,Taisha,Taisha,Ecuador,-2.381667,-77.502778
7812,Tshipise,Tshipise,Democratic Republic Of Congo,-22.617,30.167
7813,Astana,Astana,Kazakhstan,51.022222,71.466944
7814,S. Angelo,Treviso,Italy,45.6484,12.194422
7815,Intermediate,Tanacross,United States,63.374367,-143.335574
7816,Tshikapa,Tshikapa,Democratic Republic Of Congo,-6.438333,20.794722
7817,Tsili Tsili,Tsili Tsili,Papua New Guinea,-6.833,146.35
7818,Tsushima,Tsushima,Japan,34.284889,129.330549
7819,Taskul,Taskul,Papua New Guinea,-2.533,150.45
7820,Tamuin,Tamuin,Mexico,22.038292,-98.806503
7821,Taos,Taos,United States,36.458167,-105.672417
7822,Tianjin Binhai International,Tianjin,China,39.124353,117.346183
7823,Tresco,Isles Of Scilly,United Kingdom,49.945556,-6.331389
7824,Kern County,"Tehachapi, CA",United States,35.135,-118.439222
7825,Torres,Torres,Venezuela,10.16666667,-70.25
7826,Timisoara (traian Vuia) International,Timisoara,Romania,45.809861,21.337861
7827,East 34th St Heliport,New York,United States,40.742602,-73.972083
7828,Trang,Trang,Thailand,7.508744,99.616578
7829,Tabiteuea South,Tabiteuea South,Kiribati,-1.474444,175.064444
7830,Townsville International,Townsville,Australia,-19.2525,146.765278
7831,Tsewi,Tsewi,Papua New Guinea,-6.967,146.033
7832,Tanjung Santan,Tanjung Santan,Indonesia,-0.093215,117.439292
7833,Tasikmalaya,Tasikmalaya,Indonesia,-7.346603,108.246092
7834,Tsetserleg,Tsetserleg,Mongolia,47.465556,101.477778
7835,Tan Tan,Tan Tan,Peru,28.448194,-11.161347
7836,Arbatax,Tortoli,Italy,39.918761,9.682981
7837,Taltal,Taltal,Chile,-25.564278,-70.375872
7838,Troutdale,Troutdale,United States,45.549361,-122.40125
7839,Babullah,Ternate,Indonesia,0.831414,127.381486
7840,Tartagal,Tartagal,Argentina,-22.619167,-63.793189
7841,Thumrait,Thumrait,Oman,17.666,54.024612
7842,Tetiaroa Is,Tetiaroa Is,French Polynesia,-17.013333,-149.586944
7843,Tottori,Tottori,Japan,35.530069,134.166553
7844,Turtle Island,Turtle Island,Fiji,-16.965833,177.370278
7845,Tablon De Tamara,Tablon De Tamara,Colombia,5.717,-72.1
7846,Trenton Mercer Airport,"Trenton, NJ",United States,40.276691,-74.813468
7847,Municipal,Britton,United States,45.815028,-97.742806
7848,Tortuquero,Tortuquero,Costa Rica,10.567778,-83.513889
7849,Tana Toraja,Tana Toraja,Indonesia,-3.044736,119.821536
7850,Tsaratanana,Tsaratanana,Madagascar,-16.75,47.617
7851,Taitung,Taitung,Taiwan,22.754986,121.101681
7852,Sania Ramel,Tetuan,Morocco,35.594333,-5.320019
7853,Tulcan,Tulcan,Ecuador,0.809506,-77.708056
7854,Tubuai,Tubuai,French Polynesia,-23.365353,-149.524072
7855,Benj Matienzo,Tucuman,Argentina,-26.840861,-65.104944
7856,Tambacounda,Tambacounda,Senegal,13.736817,-13.653122
7857,Tupile,Tupile,Panama,9.25,-78.367
7858,St Symphorien,Tours,France,47.431944,0.723056
7859,Tuguegarao,Tuguegarao,Philippines,17.638311,121.730614
7860,Arnold AFS,Tullahoma,United States,35.39249999,-86.08583333
7861,Turaif,Turaif,Saudi Arabia,31.692683,38.7312
7862,Tum,Tum,Ethiopia,6.25,35.5
7863,Turbat,Turbat,Pakistan,25.986369,63.030167
7864,Tulsa International,Tulsa,United States,36.198389,-95.888111
7865,Tumut,Tumut,Australia,-35.262778,148.240833
7866,Carthage,Tunis,Tunisia,36.851033,10.227217
7867,Taupo,Taupo,New Zealand,-38.739722,176.084444
7868,Lemons Municipal,Tupelo,United States,34.268108,-88.769895
7869,Tougan,Tougan,Burkina Faso,13.058889,-3.077222
7870,Tucurui,Tucurui,Brazil,-3.786008,-49.720267
7871,Tucson International Airport,"Tucson, AZ",United States,32.116083,-110.941028
7872,Tauta,Tauta,Papua New Guinea,-5.833,145.933
7873,Tabuk,Tabuk,Saudi Arabia,28.365417,36.618889
7874,Tucupita,Tucupita,Venezuela,9.088994,-62.094175
7875,Tubala,Tubala,Indonesia,8.917,-77.7
7876,Tumbler Ridge,Tumbler Ridge,United Kingdom,55.025,-120.934722
7877,Tulum,Tulum,Mexico,20.227336,-87.438206
7878,Tucuma,Tucuma,Brazil,-0.183,-50.05
7879,Morafenobe,Morafenobe,Madagascar,-17.85,44.917
7880,Cherry Capital Airport,Traverse City,United States,44.741639,-85.582361
7881,Regional,Thief River Falls,United States,48.065667,-96.185
7882,Municipal,Thomasville,United States,30.901792,-83.881128
7883,South Lake Tahoe,South Lake Tahoe,United States,38.893882,-119.995335
7884,Matei,Taveuni,Fiji,-16.690556,-179.876944
7885,Dawe,Dawe,Myanmar,14.103886,98.203636
7886,Twin Hills,Twin Hills,United States,59.074525,-160.275042
7887,Toowoomba,Toowoomba,Australia,-27.542778,151.916389
7888,Port Townsend,Port Townsend,United States,48.053809,-122.810644
7889,Taylor,Taylor,United States,65.679275,-164.798807
7890,Joslin Field - Magic Valley Regional,"Twin Falls, ID",United States,42.481806,-114.48775
7891,Two Harbors,Catalina Island,United States,41.63333333,-120.05
7892,Tewantin,Tewantin,Australia,-26.388,153.028
7893,Torwood,Torwood,Australia,-17.363333,143.75
7894,Tawitawi,Tawitawi,Philippines,5.067,119.767
7895,Tawau,Tawau,Malaysia,4.313369,118.121953
7896,Tawa,Tawa,Poland,-7.45,146.1
7897,Pukaki/Twizel,Mount Cook,New Zealand,-43.6,170.1666667
7898,Teixeira de Freitas,Teixeira de Freitas,Brazil,-8.5,-70.53333333
7899,Taichung,Taichung,Taiwan,24.186269,120.653775
7900,Municipal,Texarkana,United States,33.453722,-93.991028
7901,Berlin-tegel / Otto Lilienthal,Berlin,Germany,52.56,13.288
7902,Teminabuan,Teminabuan,Indonesia,-1.444722,132.020556
7903,Tunxi,Tunxi,China,29.733333,118.255833
7904,Tanbar,Tanbar,Australia,-26.325,141.162
7905,Tabou,Tabou,Cote D&#039;Ivoire,4.433,-7.367
7906,Tula,Tula,Russian Federation,54.238889,37.600278
7907,Tibooburra,Tibooburra,Australia,-29.451111,142.057778
7908,Tynda,Tynda,Russian Federation,55.284167,124.779167
7909,Tyonek,Tyonek,United States,61.076662,-151.13807
7910,Torsby Airport,Torsby,Sweden,60.157622,12.991269
7911,Thylungra,Thylungra,Australia,-26.095556,143.465556
7912,Talara,Talara,Peru,-4.576639,-81.254139
7913,Staniel Cay,Staniel Cay,Bahamas,24.169083,-76.439056
7914,Taiyuan,Taiyuan,China,37.746897,112.628428
7915,Tobermorey,Tobermorey,Australia,-22.255833,137.953333
7916,Tyler Pounds Regional Airport,Tyler,United States,32.354139,-95.402386
7917,Mc Ghee Tyson,Knoxville,United States,35.810972,-83.994028
7918,Treinta-y-Tres,Treinta-y-Tres,France,-33.2,-54.35
7919,Taylor,Taylor,United States,34.452734,-110.115034
7920,Municipal,Belize City,Belize,17.5,-88.183
7921,Tuzla International,Tuzla,Bosnia And Herzegovina,44.458656,18.724783
7922,Tizimin,Tizimin,Mexico,21.142,-88.151
7923,South Andros,South Andros,Bahamas,24.158611,-77.589167
7924,Trabzon,Trabzon,Turkey,40.995108,39.789728
7925,Adana-Incirlik Airbase,Adana,Turkey,37.0021,35.425894
7926,San Luis Rio Colorado,San Luis Rio Colorado,Mexico,32.445341,-114.797928
7927,Mount Aue,Mount Aue,Papua New Guinea,-6.217,144.65
7928,Ua Huka,Ua Huka,French Polynesia,-8.936111,-139.552222
7929,Suai,Suai,Indonesia,-9.303972,125.286861
7930,Narsarsuaq,Narsarsuaq,Greenland,61.160719,-45.425675
7931,Luau,Luau,Angola,-10.715833,22.231111
7932,Andersen AFB,"Andersen, Mariana Island",Guam (USA),13.583893,144.930067
7933,Ua Pou,Ua Pou,French Polynesia,-9.351667,-140.077778
7934,San Juan,San Juan,Argentina,-31.571472,-68.418194
7935,Samburu,Samburu,Kenya,0.533,37.533
7936,Uaxactun,Uaxactun,Guatemala,17.383,-89.617
7937,Uberaba,Uberaba,Brazil,-19.765,-47.964778
7938,Mabuiag Island,Mabuiag Island,Australia,-9.95,142.183333
7939,Buin,Buin,Papua New Guinea,-6.733,155.683
7940,Ube,Ube,Japan,33.93,131.278611
7941,Muang Ubon,Ubon Ratchathni,Thailand,15.251278,104.870231
7942,Ubrub,Ubrub,Indonesia,-3.667,140.867
7943,Lowndes County,Columbus,United States,33.465397,-88.380316
7944,Ubatuba,Ubatuba,Brazil,-23.441111,-45.075554
7945,Kalumburu,Kalumburu,Australia,-14.288056,126.634444
7946,Oneida County,Utica,United States,43.15,-75.38333333
7947,Yucca Flat,Yucca Flat,United States,36.945786,-116.037812
7948,Eunice,Eunice,United States,30.466284,-92.423799
7949,Lutsk,Lutsk,Ukraine,50.75,25.333
7950,Buchanan,Buchanan,Liberia,5.867,-10.05
7951,Ukhta,Ukhta,Russian Federation,63.566944,53.804722
7952,Everett-Stewart,Union City,United States,36.381806,-88.985417
7953,Undarra,Undarra,Australia,-18.191111,144.610833
7954,Bermuda Dunes,Palm Springs,United States,33.748438,-116.274813
7955,Volkel,Uden,Netherlands,51.656389,5.708611
7956,Eduardo Gomes,Uberlandia,Brazil,-18.882844,-48.225594
7957,Uzhgorod,Uzhgorod,Ukraine,48.634278,22.263356
7958,Airfield,Udine,Italy,46.033,13.183
7959,Udomxay,Udomxay,Laos,19.133,103.817
7960,Dabok,Udaipur,India,24.617697,73.8961
7961,Queenstown,Queenstown,Australia,-42.076,145.531
7962,Quelimane,Quelimane,Mozambique,-17.8555,36.869106
7963,Kumejima,Kumejima,Japan,26.363506,126.713806
7964,Puertollano,Puertollano,Spain,38.68333333,-4.116666667
7965,Waukesha,Waukesha,United States,43.041028,-88.237056
7966,Quetta,Quetta,Pakistan,30.251369,66.937764
7967,Ufa,Ufa,Russian Federation,54.557511,55.874417
7968,Bulgan,Bulgan,Mongolia,48.855639,103.474908
7969,Ugashik Bay,Pilot Point,United States,57.425358,-157.739866
7970,Urgench,Urgench,Uzbekistan,41.584272,60.641708
7971,Uganik,Uganik,United States,57.88333333,-153.5
7972,Memorial,Waukegan,United States,42.42216,-87.867907
7973,Uige,Uige,Angola,-7.603067,15.027822
7974,Ugashik,Ugashik,United States,57.523425,-157.395994
7975,Umnugobitour,Umnugobitour,Mongolia,0,0
7976,Zugapa,Zugapa,Turkey,-3.733,137.017
7977,Kunovice,Uherske Hradiste,Czech Republic,49.029444,17.439722
7978,RAF Station,Upper Heyford,United Kingdom,51.93333333,-1.266666667
7979,Quibdo,Quibdo,Colombia,5.690797,-76.641219
7980,Qui Nhon,Qui Nhon,Vietnam,13.954986,109.042267
7981,Utila,Utila,Honduras,16.113056,-86.880278
7982,Ust-Ilimsk,Ust-Ilimsk,Russian Federation,58.136111,102.565278
7983,Quillayute State,Quillayute,United States,47.936583,-124.562634
7984,Municipal,Quincy,United States,39.942853,-91.194584
7985,Mariscal Sucre,Quito,Ecuador,-0.141144,-78.488214
7986,Pluguffan,Quimper,France,47.975,-4.167778
7987,Quine Hill,Quine Hill,Vanuatu,-17.54,168.441667
7988,Quirindi,Quirindi,Australia,-31.490556,150.513889
7989,Jaluit Island,Jaluit Island,Marshall Islands,5.906667,169.641667
7990,Berz-Macomb,Utica,Tunisia,37.06666667,10.06666667
7991,Ujae Island,Ujae Island,Marshall Islands,8.928056,165.7625
7992,Ukunda,Ukunda,Kenya,-4.296278,39.571139
7993,Kobe,Kobe,Japan,34.632778,135.223889
7994,Ukiah,Ukiah,United States,39.125957,-123.200855
7995,Ust-kamenogorsk,Ust-kamenogorsk,Kazakhstan,50.036597,82.494186
7996,Municipal,Waukon,United States,43.280476,-91.469528
7997,Mukeiras,Mukeiras,Yemen,13.933,45.683
7998,Belbek,Sevastopol,Ukraine,44.691666,33.576668
7999,Upper Bucks,Quakertown,United States,40.435146,-75.381953
8000,Nuku,Nuku,Papua New Guinea,-3.667,142.483
8001,Ust-Kut,Ust-Kut,Russian Federation,56.857778,105.728889
8002,Kansai,Kyoto,Japan,35.017,135.767
8003,San Julian,San Julian,Argentina,-49.306775,-67.802589
8004,Ulei,Ulei,Vanuatu,-16.333,168.283
8005,Los Cerrillos,Santiago,Chile,-33.48972222,-70.69472222
8006,Ulundi,Ulundi,South Africa,-28.320586,31.416519
8007,Sule,Sule,Papua New Guinea,-4.974722,151.296944
8008,Ulgit,Ulgit,Mongolia,48.993333,89.9225
8009,Ulithi,Ulithi,Federated States of Micronesia,10.016667,139.8
8010,Mull,Mull,United Kingdom,56.517,-5.908
8011,New Ulm,New Ulm,United States,44.31975,-94.502333
8012,Chinggis Khaan International,Ulaanbaatar,Mongolia,47.843056,106.766639
8013,Ulaangom,Ulaangom,Mongolia,49.969722,92.080278
8014,Quilpie,Quilpie,Australia,-26.612222,144.252778
8015,Farfan,Tulua,Colombia,4.088358,-76.235133
8016,Mulatos,Mulatos,Colombia,8.633,-76.717
8017,Gulu,Gulu,Uganda,2.805556,32.271791
8018,Ulusaba,Ulusaba,South Africa,-24.783,31.35
8019,Vostochny,Ulyanovsk,Russian Federation,54.401017,48.802656
8020,Uliastai,Uliastai,Mongolia,47.714722,96.847222
8021,Punta De Maisi,Punta De Maisi,Cuba,20.242,-74.147
8022,North Shore,Umnak Island,United States,53.36666667,-167.9
8023,Umba,Umba,Papua New Guinea,-7.017,145.95
8024,Uummannaq,Uummannaq,Greenland,70.679722,-52.117222
8025,Umea,Umea,Sweden,63.791828,20.282758
8026,Quincemil,Quincemil,Peru,-13.233333,-70.753333
8027,Summit,Summit,United States,63.331479,-149.127283
8028,Woomera,Woomera,Australia,-31.144167,136.816944
8029,Umiat,Umiat,United States,69.371113,-152.134983
8030,Ernesto Geisel,Umuarama,Brazil,-23.79865,-53.313756
8031,Sumy,Sumy,Ukraine,50.858333,34.7625
8032,Una,Una,Brazil,-15.355244,-38.999011
8033,Unguia,Unguia,Colombia,8.017,-77.083
8034,Kunduz,Kunduz,Afghanistan,36.665111,68.910833
8035,Qachas Nek,Qachas Nek,Lesotho,-30.110833,28.671111
8036,Kiunga,Kiunga,Papua New Guinea,-6.125556,141.281944
8037,Union Island,Union Island,Saint Vincent and the Grenadines,12.598611,-61.414722
8038,Unalakleet,Unalakleet,United States,63.888496,-160.799111
8039,Ranong,Ranong,Thailand,9.777622,98.585483
8040,Underkhaan,Underkhaan,Mongolia,47.304722,110.608889
8041,Umnak,Umnak Island,United States,53.22388888,-168.4322222
8042,Baltasound,Unst Shetland Is,United Kingdom,60.733,-0.817
8043,Dodge County,"Juneau,  WI",United States,43.4265,-88.703833
8044,Buol,Buol,Indonesia,1.1,121.4
8045,Muong Sai,Muong Sai,Laos,20.683,102
8046,Franklin County,Sewanee,United States,35.205146,-85.898147
8047,University-Oxford,Oxford,United States,34.384333,-89.536806
8048,Punta Alegre,Punta Alegre,Cuba,22.383,-78.817
8049,Playa Baracoa,Havana,Cuba,23.13194444,-82.36416667
8050,Puerto La Cruz,Puerto La Cruz,Spain,28.4,-16.55
8051,Pforheim,Pforheim,Germany,48.9,8.7
8052,Hasanudin,Ujung Pandang,Indonesia,-5.061631,119.554042
8053,Upala,Upala,Costa Rica,10.892186,-85.016156
8054,Uruapan,Uruapan,Mexico,19.396692,-102.039056
8055,Upolu Point,Upolu Point,United States,20.265194,-155.859944
8056,Upiara,Upiara,Papua New Guinea,-8.533,142.65
8057,Upavon,Upavon,United Kingdom,51.28333333,-1.816666667
8058,Queen,Queen,United States,58.88333333,-158.5
8059,Uralsk,Uralsk,Kazakhstan,51.150833,51.543056
8060,Ernesto Pochler,Urubupunga,Brazil,-20.777067,-51.564761
8061,Urumqi,Urumqi,China,43.907106,87.474244
8062,Burg Feuerstein,Burg Feuerstein,Germany,54.43333333,11.2
8063,Kuressaare,Kuressaare,Estonia,58.229883,22.509494
8064,Ruben Berta,Uruguaiana,Brazil,-29.782178,-57.038189
8065,Uribe,Uribe,Colombia,3.236944,-74.346667
8066,Uraj,Uraj,Russian Federation,60.103333,64.826667
8067,Uriman,Uriman,Venezuela,5.341667,-62.758333
8068,Urgoon,Urgoon,Afghanistan,32.917,69.133
8069,Boos,Rouen,France,49.390833,1.183889
8070,Urrao,Urrao,Colombia,6.333333,-76.166667
8071,Kursk,Kursk,Russian Federation,51.750614,36.295586
8072,Surat Thani,Surat Thani,Thailand,9.132603,99.135586
8073,Uroubi,Uroubi,Papua New Guinea,0,0
8074,Gurayat,Gurayat,Saudi Arabia,31.411942,37.279469
8075,Uruzgan,Uruzgan,Afghanistan,32.883,66.617
8076,Islas Malvinas,Ushuaia,Argentina,-54.843278,-68.29575
8077,Mabaruma,Mabaruma,Guyana,8.2,-59.783
8078,Usinsk,Usinsk,Russian Federation,66.004722,57.367222
8079,Useless Loop,Useless Loop,Australia,-26.154999,113.395
8080,Koh Samui,Koh Samui,Thailand,9.547794,100.062272
8081,Ulsan,Ulsan,Korea (South),35.593494,129.351722
8082,Usino,Usino,Papua New Guinea,-5.5,145.433
8083,Usak,Usak,Turkey,38.681478,29.471675
8084,Sancti Spiritus,Sancti Spiritus,Cuba,21.969969,-79.442692
8085,St Augustine,St Augustine,United States,29.95925,-81.339722
8086,Puerto Princessa,Busuanga,Philippines,12.121458,120.100031
8087,Mutare,Mutare,Zimbabwe,-18.997499,32.627224
8088,Muttaburra,Muttaburra,Australia,-22.583,144.533
8089,Soesterberg,Utrecht,Netherlands,52.127306,5.276194
8090,Nutwood Downs,Nutwood Downs,Australia,-15.817,134.15
8091,Butterworth,Butterworth,South Africa,-32.334,28.145
8092,Quthing,Quthing,South Africa,-30.4075,27.693333
8093,Udon Thani,Udon Thani,Thailand,17.386436,102.788247
8094,Utti,Valkeala,Finland,60.896394,26.938353
